kappa,r_leak,hist_x,hist_y,E_x,E_y,D_world_abs,D_world_hat,D_bnd_red_abs,D_bnd_red_hat,D_tr_full_abs,D_tr_full_hat,D_tr_red_abs,D_tr_red_hat,retention_full,retention_red,floor_x,floor_y,ceil_x,ceil_y,int_x,int_y
0.05,200.0,n0_a0.65_sus,n2_a0.65_pulse,195.00000000000105,195.00000000000017,10.390685831739725,0.8827945733901905,9.911117392214676,0.7275295067216716,0.0016539030765167428,1.0000030484007585,7.073277843570981e-06,1.0,1.1327698181927568,1.374514697700868,0.9993333333333333,0.9903333333333333,0.0,0.0,0.0,0.007166666666666667
0.05,200.0,n0_a0.65_sus,n2_a1_sus,195.00000000000105,300.0,7.770106506212615,0.42909728771771444,4.028328931584924,0.25721354054926915,0.0038493610045799063,0.9999697829690438,0.0008049419707611992,0.997933226613022,2.3304034110485525,3.879784961872442,0.9993333333333333,0.9206666666666666,0.0,0.0,0.0,0.05333333333333334
0.05,200.0,n0_a0.65_sus,n2_a1_pulse,195.00000000000105,300.0,13.813526942479806,0.8200580372063376,10.844073380744618,0.7872973263135112,0.004172383315147454,1.000000478985203,7.073277843570981e-06,1.0,1.2194264718042016,1.2701681646531948,0.9993333333333333,0.9646666666666667,0.0,0.007,0.0,0.014333333333333333
0.05,200.0,n0_a0.65_sus,n2_a1.5_sus,195.00000000000105,450.0,16.346814968126907,0.6018256386437109,10.747484868247367,0.45749303361447236,0.011379112330902594,0.9999750327887483,0.008627756399439034,0.9998697302120433,1.6615693459692358,2.1855408864097146,0.9993333333333333,0.837,0.0,0.03983333333333333,0.0,0.07633333333333334
0.05,200.0,n0_a0.65_sus,n2_a1.5_pulse,195.00000000000105,450.0,20.730556447834676,0.8204643415398252,15.02951279602029,0.7274446802811398,0.008126217633968449,1.0000001262738345,0.004279391857833077,1.0000013659921947,1.218822166478389,1.3746768559854177,0.9993333333333333,0.875,0.0,0.018,0.0,0.0745
0.05,200.0,n0_a0.65_pulse,n0_a1_sus,195.00000000000017,300.0,14.438056420205504,0.7973289484348789,17.34103974368239,0.8274018392151211,0.004189732017701291,1.0883898422243303,0.006857284552300803,1.100640723086293,1.3650449345414974,1.3302372208047881,0.9903333333333333,0.9206666666666666,0.0,0.0,0.007166666666666667,0.05333333333333334
0.05,200.0,n0_a0.65_pulse,n0_a1_pulse,195.00000000000017,300.0,5.895600324018834,0.3500000000000001,7.182677625122639,0.3500000000000001,0.0030569422960868378,0.7326612943779663,0.005216349755146648,0.7275738120995742,2.0933179839370464,2.078782320284497,0.9903333333333333,0.9646666666666667,0.0,0.007,0.007166666666666667,0.014333333333333333
0.05,200.0,n0_a0.65_pulse,n0_a1.5_sus,195.00000000000017,450.0,22.3309600119213,0.8221383980246794,26.29717244031164,0.8364868990895019,0.011498958305407559,1.0105068720746424,0.014119527486793368,1.0212390726658878,1.2291201511844585,1.2208667867691467,0.9903333333333333,0.837,0.0,0.03983333333333333,0.007166666666666667,0.07633333333333334
0.05,200.0,n0_a0.65_pulse,n0_a1.5_pulse,195.00000000000017,450.0,14.317886501188593,0.5666666666666667,17.443645661012116,0.5666666666666667,0.007610033810789552,0.9364793209484019,0.00964390311893728,0.8901605491085314,1.6526105663795327,1.5708715572503495,0.9903333333333333,0.875,0.0,0.018,0.007166666666666667,0.0745
0.05,200.0,n0_a0.65_pulse,n2_a0.65_sus,195.00000000000017,195.00000000000105,10.390685831739725,0.8827945733901905,11.865626651216745,0.889526707850168,0.0016539030765167428,1.0000030484007585,0.0028646354267646674,1.0,1.1327698181927568,1.1241933391936334,0.9903333333333333,0.9993333333333333,0.0,0.0,0.007166666666666667,0.0
