k,t_phys,u_C,col_C,sup_C,epoch_C,energy_C
6828,6.828,0.0,5.545376639620751e-05,0,1,
6829,6.829,0.0,5.2749254295461505e-05,0,1,
6830,6.83,0.0,5.0176642806313666e-05,0,1,
6831,6.831,0.0,4.772949906002764e-05,0,1,
6832,6.832,0.0,4.540170392257746e-05,0,1,
6833,6.833,0.0,4.318743669362517e-05,0,1,
6834,6.8340000000000005,0.0,4.1081160551738085e-05,0,1,
6835,6.835,0.0,3.907760870945125e-05,0,1,
6836,6.836,0.0,3.71717712435554e-05,0,1,
6837,6.837,0.0,3.5358882567679396e-05,0,1,
6838,6.838,0.0,3.3634409515842e-05,0,1,
6839,6.839,0.0,1.000031994040007,0,1,
6840,6.84,0.0,0.9512598581729774,0,1,
6841,6.841,0.0,0.9048663674405122,0,1,
6842,6.8420000000000005,0.0,0.8607355139504901,0,1,
6843,6.843,0.0,0.818756947582451,0,1,
6844,6.844,0.0,0.7788257000548161,0,1,
6845,6.845,0.0,0.7408419224495084,0,1,
6846,6.846,0.0,0.7047106355376485,0,1,
6847,6.847,0.0,0.6703414922820098,0,1,
6848,6.848,0.0,0.637648551922366,0,1,
6849,6.849,0.0,0.6065500650788259,0,1,
6850,6.8500000000000005,0.0,0.5769682693358023,0,1,
6851,6.851,0.0,0.5488291947954681,0,1,
6852,6.852,0.0,0.5220624791144833,0,1,
6853,6.853,0.0,0.496601191561486,0,1,
6854,6.854,0.0,0.4723816656554012,0,1,
6855,6.855,0.0,0.44934333996607595,0,1,
6856,6.856,0.0,0.4274286066791591,0,1,
6857,6.857,0.0,0.4065826675465586,0,1,
6858,6.8580000000000005,0.0,0.38675339686227805,0,1,
6859,6.859,0.0,0.367891211121001,0,1,
6860,6.86,0.0,0.34994894503350044,0,1,
6861,6.861,0.0,0.33288173358884865,0,1,
6862,6.862,0.0,0.3166468998685205,0,1,
6863,6.863,0.0,0.301203848331868,0,1,
6864,6.864,0.0,0.2865139633061231,0,1,
6865,6.865,0.0,0.2725405124271022,0,1,
6866,6.8660000000000005,0.0,0.25924855478916214,0,1,
6867,6.867,0.0,0.24660485357473652,0,1,
6868,6.868,0.0,0.23457779294497946,0,1,
6869,6.869,0.0,0.22313729898370047,0,1,
6870,6.87,0.0,0.21225476449690917,0,1,
6871,6.871,0.0,0.2019029774799295,0,1,
6872,6.872,0.0,0.19205605307321397,0,1,
6873,6.873,0.0,0.1826893688367119,0,1,
6874,6.8740000000000006,0.0,0.17377950318094415,0,1,
6875,6.875,0.0,0.1653041768008295,0,1,
6876,6.876,0.0,0.15724219696581734,0,1,
6877,6.877,0.0,0.14957340452702236,0,1,
6878,6.878,0.0,0.14227862350885198,0,1,
6879,6.8790000000000004,0.0,0.13533961315907903,0,1,
6880,6.88,0.0,0.12873902233746,0,1,
6881,6.881,0.0,0.12246034612884665,0,1,
6882,6.882000000000001,0.0,0.11648788457230104,0,1,
6883,6.883,0.0,0.11080670340301552,0,1,
6884,6.884,0.0,0.10540259670887175,0,1,
6885,6.885,0.0,0.10026205140826093,0,1,
6886,6.886,0.0,0.09537221346034105,0,1,
6887,6.8870000000000005,0.0,0.09072085572323947,0,1,
6888,6.888,0.0,0.08629634737982939,0,1,
6889,6.889,0.0,0.08208762485462881,0,1,
6890,6.890000000000001,0.0,0.07808416414909908,0,1,
6891,6.891,0.0,0.0742759545261668,0,1,
6892,6.892,0.0,0.07065347347816685,0,1,
6893,6.893,0.0,0.06720766291561311,0,1,
6894,6.894,0.0,0.06392990651725665,0,1,
6895,6.8950000000000005,0.0,0.060812008184794486,0,1,
6896,6.896,0.0,0.057846171548354766,0,1,
6897,6.897,0.0,0.05502498047151108,0,1,
6898,6.898000000000001,0.0,0.05234138050707851,0,1,
6899,6.899,0.0,0.04978866125732118,0,1,
