k,t_phys,u_A,col_A,sup_A,epoch_A,u_B,col_B,sup_B,epoch_B,energy_A,energy_B
7189,7.189,0.0,2.5045163772380557e-07,0,1,0.0,0.0038874572450938575,0,1,,
7190,7.19,0.0,2.382369672172769e-07,0,1,0.0,0.0036978637180217614,0,1,,
7191,7.191,0.0,2.2661801322088578e-07,0,1,0.0,0.0035175167763759107,0,1,,
7192,7.192,0.0,2.1556572229759837e-07,0,1,0.0,0.0033459654588636643,0,1,,
7193,7.1930000000000005,0.0,2.0505245796322524e-07,0,1,0.0,0.003182780797834151,0,1,,
7194,7.194,0.0,1.950519315808156e-07,0,1,0.0,0.0030275547466357025,0,1,,
7195,7.195,0.0,1.8553913662537188e-07,0,1,0.0,0.002879899159286684,0,1,,
7196,7.196,0.0,1.7649028615451185e-07,0,1,0.0,0.0027394448199083627,0,1,,
7197,7.197,0.0,1.6788275332872263e-07,0,1,0.0,0.002605840519492894,0,1,,
7198,7.198,0.0,1.5969501483247616e-07,0,1,0.0,0.002478752177697867,0,1,,
7199,7.199,0.0,1.519065970547293e-07,0,1,0.0,0.0023578620074714337,0,1,,
7200,7.2,0.0,1.4449802489423201e-07,0,1,0.0,0.00224286772041915,0,1,7.131745086726411,6.963462549153406
7201,7.2010000000000005,0.0,1.3745077306163017e-07,0,1,0.0,0.0021334817709255365,0,1,,
7202,7.202,0.0,1.3074721975659272e-07,0,1,0.0,0.0020294306371402625,0,1,,
7203,7.203,0.0,1.243706026041321e-07,0,1,0.0,0.0019304541370310493,0,1,,
7204,7.204,0.0,1.1830497673993558e-07,0,1,0.0,0.0018363047777930676,0,1,,
7205,7.205,0.0,1.1253517493989927e-07,0,1,0.0,0.001746747136988011,0,1,,
7206,7.206,0.0,1.0704676969416756e-07,0,1,0.0,0.0016615572738653756,0,1,,
7207,7.207,0.0,1.0182603713084349e-07,0,1,0.0,0.0015805221693939366,0,1,,
7208,7.208,0.0,9.685992269916059e-08,0,1,0.0,0.0015034391936032143,0,1,,
7209,7.2090000000000005,0.0,9.213600852630617e-08,0,1,0.0,0.001430115598903003,0,1,,
7210,7.21,0.0,8.76424823662711e-08,0,1,0.0,0.0013603680381139975,0,1,,
