k,t_phys,u_A,col_A,sup_A,epoch_A,u_B,col_B,sup_B,epoch_B,energy_A,energy_B
6776,6.776,0.0,1.3674349157492706e-05,0,1,0.0,0.3328746286762553,0,1,,
6777,6.777,0.0,1.3007443279503611e-05,0,1,0.0,0.3166401414666032,0,1,,
6778,6.7780000000000005,0.0,1.23730627849879e-05,0,1,0.0,0.30119741954110163,0,1,,
6779,6.779,0.0,1.1769621392275243e-05,0,1,0.0,0.28650784805118223,0,1,,
6780,6.78,0.0,1.1195610183565271e-05,0,1,0.0,0.2725346954166641,0,1,,
6781,6.781000000000001,0.0,1.0649593831847127e-05,0,1,0.0,0.25924302147767075,0,1,,
6782,6.782,0.0,1.0130207011834296e-05,0,1,0.0,0.246599590126031,0,1,,
6783,6.783,0.0,9.636150985940236e-06,0,1,0.0,0.23457278619769642,0,1,,
6784,6.784,0.0,9.166190356757919e-06,0,1,0.0,0.2231325364183638,0,1,,
6785,6.785,0.0,8.71914997792283e-06,0,1,0.0,0.21225023420462483,0,1,,
6786,6.7860000000000005,0.0,8.293912015634946e-06,0,1,0.0,0.20189866813260704,0,1,,
6787,6.787,0.0,7.889413153491986e-06,0,1,0.0,0.19205195389524043,0,1,,
6788,6.788,0.0,7.504641933644544e-06,0,1,0.0,0.18268546957800721,0,1,,
6789,6.789,0.0,7.138636227624626e-06,0,1,0.0,0.1737757940913305,0,1,,
6790,6.79,0.0,6.790480830523321e-06,0,1,0.0,0.1653006486056509,0,1,,
6791,6.791,0.0,6.45930517250183e-06,0,1,0.0,0.15723884084274808,0,1,,
6792,6.792,0.0,6.1442811419134e-06,0,1,0.0,0.14957021208400662,0,1,,
6793,6.793,0.0,5.844621014592874e-06,0,1,0.0,0.14227558676311935,0,1,,
6794,6.7940000000000005,0.0,5.559575484135959e-06,0,1,0.0,0.13533672451718343,0,1,,
6795,6.795,0.0,5.288431788242926e-06,0,1,0.0,0.12873627457629205,0,1,,
6796,6.796,0.0,5.0305119264416004e-06,0,1,0.0,0.1224577323775722,0,1,,
6797,6.797,0.0,4.785170964733022e-06,0,1,0.0,0.11648539829518045,0,1,,
6798,6.798,0.0,1.000004551795423,0,1,0.0,0.11080433838306096,0,1,,
6799,6.799,0.0,0.9512337543024547,0,1,0.0,0.10540034703230146,0,1,,
6800,6.8,0.0,0.9048415366707776,0,1,0.0,0.10025991144971165,0,1,4.540954996349809,3.5992984685005407
6801,6.801,0.0,0.8607118941916855,0,1,0.0,0.09537017786880177,0,1,,
6802,6.8020000000000005,0.0,0.8187344797728764,0,1,0.0,0.09071891940867104,0,1,,
6803,6.803,0.0,0.7788043280132447,0,1,0.0,0.08629450550043681,0,1,,
6804,6.804,0.0,0.740821592734704,0,1,0.0,0.08208587280475421,0,1,,
6805,6.805,0.0,0.7046912973147349,0,1,0.0,0.07808249754770516,0,1,,
6806,6.806,0.0,0.6703230971953569,0,1,0.0,0.074274369205882,0,1,,
6807,6.807,0.0,0.6376310539746755,0,1,0.0,0.07065196547486469,0,1,,
6808,6.808,0.0,0.6065334205161143,0,1,0.0,0.06720622845849986,0,1,,
6809,6.809,0.0,0.5769524365379929,0,1,0.0,0.06392854201944233,0,1,,
6810,6.8100000000000005,0.0,0.5488141341723197,0,1,0.0,0.06081071023432384,0,1,,
6811,6.811,0.0,0.5220481530065934,0,1,0.0,0.05784493689967555,0,1,,
6812,6.812,0.0,0.4965875641461225,0,1,0.0,0.055023806037358486,0,1,,
6813,6.813,0.0,0.4723687028569275,0,1,0.0,0.05234026335075542,0,1,,
6814,6.814,0.0,0.44933100937074394,0,1,0.0,0.04978759858535489,0,1,,
6815,6.815,0.0,0.4274168774540577,0,1,0.0,0.047359428749619695,0,1,,
