k,t_phys,u_A,col_A,sup_A,epoch_A,u_B,col_B,sup_B,epoch_B,energy_A,energy_B
5287,5.287,0.0,0.02732379788231696,0,1,0.0,0.0,0,0,,
5288,5.288,0.0,0.02599120053477019,0,1,0.0,0.0,0,0,,
5289,5.289,0.0,0.0247235947267721,0,1,0.0,0.0,0,0,,
5290,5.29,0.0,0.023517810783536312,0,1,0.0,0.0,0,0,,
5291,5.291,0.0,0.022370833617139933,0,1,0.0,0.0,0,0,,
5292,5.292,0.0,0.021279795187233243,0,1,0.0,0.0,0,0,,
5293,5.293,0.0,0.020241967329444943,0,1,0.0,0.0,0,0,,
5294,5.2940000000000005,0.0,0.019254754933550167,0,1,0.0,0.0,0,0,,
5295,5.295,0.0,0.01831568945434321,0,1,0.0,0.0,0,0,,
5296,5.296,0.0,0.017422422738988686,0,1,0.0,0.0,0,0,,
5297,5.297,0.0,0.016572721155416362,0,1,0.0,0.0,0,0,,
5298,5.298,0.0,0.015764460007077513,0,1,0.0,0.0,0,0,,
5299,5.299,0.0,0.014995618220096865,0,1,0.0,0.0,0,0,,
5300,5.3,0.0,0.014264273289535162,0,1,0.0,0.0,0,0,4.536122709840855,6.35
5301,5.301,0.0,0.01356859647212544,0,1,0.0,0.0,0,0,,
5302,5.3020000000000005,0.0,0.0129068482134623,0,1,0.0,0.0,0,0,,
5303,5.303,0.0,0.012277373798209812,0,1,0.0,0.0,0,0,,
5304,5.304,0.0,0.011678599212451264,0,1,0.0,0.0,0,0,,
5305,5.305,0.0,0.011109027207834509,0,1,0.0,0.0,0,0,,
5306,5.306,0.0,0.010567233557671194,0,1,0.0,0.0,0,0,,
5307,5.307,0.0,0.010051863495628203,0,1,0.0,0.0,0,0,,
5308,5.308,0.0,0.00956162832810615,0,1,0.0,0.0,0,0,,
5309,5.309,0.0,0.009095302211834138,0,1,0.0,0.0,0,0,,
5310,5.3100000000000005,0.0,0.008651719088623059,0,1,0.0,0.0,0,0,,
5311,5.311,0.0,0.008229769769612755,0,1,0.0,0.0,0,0,,
5312,5.312,0.0,0.007828399161722115,0,1,0.0,0.0,0,0,,
5313,5.313,0.0,0.0074466036293667996,0,1,0.0,0.0,0,0,,
5314,5.314,0.0,0.007083428484847509,0,1,0.0,0.0,0,0,,
5315,5.315,0.0,0.00673796560113346,0,1,0.0,0.0,0,0,,
5316,5.316,0.0,0.0064093511410717886,0,1,0.0,0.0,0,0,,
5317,5.317,0.0,0.0060967633973447125,0,1,0.0,0.0,0,0,,
5318,5.3180000000000005,0.0,0.005799420737773229,0,1,0.0,0.0,0,0,,
5319,5.319,0.0,0.005516579650829535,0,1,0.0,0.0,0,0,,
5320,5.32,0.0,0.005247532886470929,0,1,0.0,0.0,0,0,,
5321,5.321,0.0,0.004991607687646313,0,1,0.0,0.0,0,0,,
5322,5.322,0.0,0.004748164108053142,0,1,0.0,0.0,0,0,,
5323,5.323,0.0,0.004516593411938336,0,1,0.0,0.0,0,0,,
5324,5.324,0.0,0.00429631655194182,0,1,0.0,0.0,0,0,,
5325,5.325,0.0,0.00408678272117651,0,1,0.0,0.0,0,0,,
5326,5.3260000000000005,0.0,0.0038874679759241934,0,1,0.0,0.0,0,0,,
5327,5.327,0.0,0.003697873925503326,0,1,0.0,0.0,0,0,,
5328,5.328,0.0,0.003517526486032725,0,1,0.0,0.0,0,0,,
5329,5.329,0.0,0.0033459746949749277,0,1,0.0,0.0,0,0,,
5330,5.33,0.0,0.0031827895834949525,0,1,0.0,0.0,0,0,,
5331,5.331,0.0,0.003027563103814771,0,1,0.0,0.0,0,0,,
5332,5.332,0.0,0.0028799071088813203,0,1,0.0,0.0,0,0,,
5333,5.333,0.0,0.0027394523817966935,0,1,0.0,0.0,0,0,,
5334,5.3340000000000005,0.0,0.002605847712583579,0,1,0.0,0.0,0,0,,
5335,5.335,0.0,0.00247875901997738,0,1,0.0,0.0,0,0,,
5336,5.336,0.0,0.002357868516049037,0,1,0.0,0.0,0,0,,
5337,5.337,0.0,0.002242873911569678,0,1,0.0,0.0,0,0,,
5338,5.338,0.0,0.0021334876601300902,0,1,0.0,0.0,0,0,,
5339,5.339,0.0,0.0020294362391249207,0,1,0.0,0.0,0,0,,
5340,5.34,0.0,0.0019304594658036919,0,1,0.0,0.0,0,0,,
5341,5.341,0.0,0.0018363098466784016,0,1,0.0,0.0,0,0,,
5342,5.3420000000000005,0.0,0.0017467519586608904,0,1,0.0,0.0,0,0,,
5343,5.343,0.0,0.0016615618603824938,0,1,0.0,0.0,0,0,,
5344,5.344,0.0,0.0015805265322239752,0,1,0.0,0.0,0,0,,
