t,E_field,E_source_remaining,E_injected_cum,E_leaked_cum,conservation_residual
458,298.49441248307863,0.0,393.46399021749124,94.9695777344127,8.526512829121202e-14
459,298.22951341691453,0.0,393.46399021749124,95.23447680057677,5.684341886080802e-14
460,297.96484943560404,0.0,393.46399021749124,95.49914078188729,8.526512829121202e-14
461,297.7004203305209,0.0,393.46399021749124,95.76356988697043,8.526512829121202e-14
462,297.4362258932241,0.0,393.46399021749124,96.02776432426725,1.1368683772161603e-13
463,297.17226591545744,0.0,393.46399021749124,96.29172430203387,7.105427357601002e-14
464,296.9085401891498,0.0,393.46399021749124,96.55545002834151,5.684341886080802e-14
465,296.6450485064145,0.0,393.46399021749124,96.8189417110768,8.526512829121202e-14
466,296.38179065954944,0.0,393.46399021749124,97.08219955794189,8.526512829121202e-14
467,296.11876644103677,0.0,393.46399021749124,97.34522377645456,8.526512829121202e-14
468,295.8559756435429,0.0,393.46399021749124,97.60801457394842,5.684341886080802e-14
469,295.5934180599181,0.0,393.46399021749124,97.87057215757315,2.842170943040401e-14
470,295.33109348319675,0.0,393.46399021749124,98.13289673429453,4.263256414560601e-14
471,295.0690017065965,0.0,393.46399021749124,98.39498851089472,1.4210854715202004e-14
472,294.8071425235189,0.0,393.46399021749124,98.65684769397234,0.0
473,294.5455157275486,0.0,393.46399021749124,98.91847448994265,1.4210854715202004e-14
474,294.2841211124535,0.0,393.46399021749124,99.1798691050378,2.842170943040401e-14
475,294.02295847218454,0.0,393.46399021749124,99.44103174530676,5.684341886080802e-14
476,293.7620276008755,0.0,393.46399021749124,99.70196261661576,2.842170943040401e-14
477,293.50132829284286,0.0,393.46399021749124,99.96266192464837,1.4210854715202004e-14
478,293.2408603425857,0.0,393.46399021749124,100.2231298749056,2.842170943040401e-14
479,292.98062354478526,0.0,393.46399021749124,100.48336667270604,5.684341886080802e-14
480,292.72061769430525,0.0,393.46399021749124,100.74337252318604,4.263256414560601e-14
481,292.46084258619135,0.0,393.46399021749124,101.00314763129997,7.105427357601002e-14
482,292.20129801567094,0.0,393.46399021749124,101.26269220182033,2.842170943040401e-14
483,291.9419837781534,0.0,393.46399021749124,101.52200643933783,1.4210854715202004e-14
484,291.6828996692296,0.0,393.46399021749124,101.78109054826169,2.842170943040401e-14
485,291.42404548467164,0.0,393.46399021749124,102.03994473281966,5.684341886080802e-14
486,291.16542102043303,0.0,393.46399021749124,102.29856919705827,5.684341886080802e-14
487,290.9070260726483,0.0,393.46399021749124,102.55696414484296,2.842170943040401e-14
488,290.648860437633,0.0,393.46399021749124,102.8151297798583,5.684341886080802e-14
489,290.39092391188325,0.0,393.46399021749124,103.07306630560798,1.4210854715202004e-14
490,290.133216292076,0.0,393.46399021749124,103.33077392541526,0.0
491,289.8757373750684,0.0,393.46399021749124,103.58825284242283,0.0
492,289.6184869578981,0.0,393.46399021749124,103.84550325959322,5.684341886080802e-14
493,289.36146483778265,0.0,393.46399021749124,104.10252537970862,2.842170943040401e-14
494,289.10467081211976,0.0,393.46399021749124,104.3593194053715,1.4210854715202004e-14
495,288.8481046784869,0.0,393.46399021749124,104.61588553900438,2.842170943040401e-14
496,288.591766234641,0.0,393.46399021749124,104.87222398285024,0.0
497,288.3356552785187,0.0,393.46399021749124,105.12833493897253,2.842170943040401e-14
498,288.07977160823583,0.0,393.46399021749124,105.38421860925538,2.842170943040401e-14
499,287.8241150220875,0.0,393.46399021749124,105.63987519540376,0.0
500,287.5686853185476,0.0,393.46399021749124,105.89530489894364,2.842170943040401e-14
501,287.3134822962691,0.0,393.46399021749124,106.1505079212221,2.842170943040401e-14
502,287.05850575408357,0.0,393.46399021749124,106.40548446340762,5.684341886080802e-14
503,286.8037554910011,0.0,393.46399021749124,106.66023472649013,2.842170943040401e-14
504,286.5492313062101,0.0,393.46399021749124,106.91475891128115,2.842170943040401e-14
505,286.2949329990773,0.0,393.46399021749124,107.16905721841397,0.0
506,286.0408603691473,0.0,393.46399021749124,107.42312984834393,0.0
507,285.7870132161429,0.0,393.46399021749124,107.67697700134839,4.263256414560601e-14
508,285.5333913399643,0.0,393.46399021749124,107.93059887752699,2.842170943040401e-14
509,285.2799945406895,0.0,393.46399021749124,108.1839956768018,2.842170943040401e-14
510,285.0268226185738,0.0,393.46399021749124,108.43716759891751,8.526512829121202e-14
511,284.7738753740499,0.0,393.46399021749124,108.69011484344144,9.947598300641403e-14
512,284.52115260772746,0.0,393.46399021749124,108.94283760976388,9.947598300641403e-14
513,284.26865412039314,0.0,393.46399021749124,109.19533609709819,8.526512829121202e-14
514,284.01637971301045,0.0,393.46399021749124,109.44761050448093,1.4210854715202004e-13
515,283.7643291867194,0.0,393.46399021749124,109.69966103077192,8.526512829121202e-14
516,283.5125023428367,0.0,393.46399021749124,109.95148787465467,1.1368683772161603e-13
517,283.2608989828551,0.0,393.46399021749124,110.20309123463625,1.1368683772161603e-13
518,283.0095189084438,0.0,393.46399021749124,110.45447130904756,1.1368683772161603e-13
519,282.7583619214478,0.0,393.46399021749124,110.70562829604361,1.4210854715202004e-13
520,282.50742782388795,0.0,393.46399021749124,110.9565623936034,1.1368683772161603e-13
521,282.256716417961,0.0,393.46399021749124,111.20727379953037,1.2789769243681803e-13
522,282.00622750603907,0.0,393.46399021749124,111.45776271145228,9.947598300641403e-14
523,281.7559608906697,0.0,393.46399021749124,111.70802932682162,8.526512829121202e-14
524,281.50591637457563,0.0,393.46399021749124,111.95807384291567,5.684341886080802e-14
525,281.2560937606548,0.0,393.46399021749124,112.20789645683656,9.947598300641403e-14
526,281.0064928519799,0.0,393.46399021749124,112.45749736551147,1.1368683772161603e-13
527,280.75711345179843,0.0,393.46399021749124,112.70687676569293,1.1368683772161603e-13
528,280.50795536353263,0.0,393.46399021749124,112.95603485395873,1.1368683772161603e-13
529,280.25901839077903,0.0,393.46399021749124,113.20497182671228,7.105427357601002e-14
530,280.01030233730853,0.0,393.46399021749124,113.45368788018278,7.105427357601002e-14
531,279.7618070070662,0.0,393.46399021749124,113.70218321042512,5.684341886080802e-14
532,279.513532204171,0.0,393.46399021749124,113.95045801332033,7.105427357601002e-14
533,279.2654777329158,0.0,393.46399021749124,114.19851248457552,9.947598300641403e-14
534,279.0176433977672,0.0,393.46399021749124,114.44634681972417,1.1368683772161603e-13
535,278.7700290033652,0.0,393.46399021749124,114.6939612141262,1.7053025658242404e-13
536,278.5226343545233,0.0,393.46399021749124,114.94135586296815,1.9895196601282805e-13
537,278.2754592562281,0.0,393.46399021749124,115.18853096126338,2.2737367544323206e-13
538,278.0285035136393,0.0,393.46399021749124,115.43548670385215,1.9895196601282805e-13
539,277.78176693208957,0.0,393.46399021749124,115.68222328540186,1.8474111129762605e-13
540,277.53524931708426,0.0,393.46399021749124,115.92874090040712,1.4210854715202004e-13
541,277.2889504743015,0.0,393.46399021749124,116.17503974318993,1.7053025658242404e-13
542,277.04287020959157,0.0,393.46399021749124,116.42112000789989,2.1316282072803006e-13
543,276.7970083289773,0.0,393.46399021749124,116.66698188851419,2.5579538487363607e-13
544,276.5513646386536,0.0,393.46399021749124,116.91262557883792,2.5579538487363607e-13
545,276.3059389449872,0.0,393.46399021749124,117.15805127250425,1.9895196601282805e-13
546,276.060731054517,0.0,393.46399021749124,117.40325916297448,2.5579538487363607e-13
547,275.81574077395334,0.0,393.46399021749124,117.64824944353816,2.5579538487363607e-13
548,275.5709679101781,0.0,393.46399021749124,117.89302230731336,2.4158453015843406e-13
549,275.32641227024476,0.0,393.46399021749124,118.13757794724675,2.7000623958883807e-13
550,275.0820736613777,0.0,393.46399021749124,118.38191655611381,2.7000623958883807e-13
551,274.83795189097265,0.0,393.46399021749124,118.62603832651888,2.8421709430404007e-13
552,274.59404676659614,0.0,393.46399021749124,118.86994345089536,2.5579538487363607e-13
553,274.35035809598554,0.0,393.46399021749124,119.11363212150596,2.5579538487363607e-13
554,274.1068856870488,0.0,393.46399021749124,119.3571045304427,2.7000623958883807e-13
555,273.86362934786433,0.0,393.46399021749124,119.60036086962718,2.7000623958883807e-13
556,273.62058888668093,0.0,393.46399021749124,119.8434013308106,2.8421709430404007e-13
557,273.3777641119175,0.0,393.46399021749124,120.08622610557406,2.984279490192421e-13
558,273.1351548321629,0.0,393.46399021749124,120.3288353853286,2.8421709430404007e-13
559,272.8927608561761,0.0,393.46399021749124,120.57122936131546,3.126388037344441e-13
560,272.6505819928855,0.0,393.46399021749124,120.81340822460606,3.410605131648481e-13
561,272.4086180513892,0.0,393.46399021749124,121.05537216610232,2.984279490192421e-13
562,272.16686884095486,0.0,393.46399021749124,121.2971213765367,3.126388037344441e-13
563,271.9253341710191,0.0,393.46399021749124,121.53865604647245,2.8421709430404007e-13
564,271.6840138511878,0.0,393.46399021749124,121.77997636630373,2.7000623958883807e-13
565,271.44290769123586,0.0,393.46399021749124,122.02108252625561,2.2737367544323206e-13
566,271.202015501107,0.0,393.46399021749124,122.26197471638446,1.9895196601282805e-13
567,270.9613370909135,0.0,393.46399021749124,122.50265312657797,2.2737367544323206e-13
568,270.72087227093624,0.0,393.46399021749124,122.7431179465552,1.9895196601282805e-13
569,270.48062085162445,0.0,393.46399021749124,122.98336936586702,2.2737367544323206e-13
570,270.24058264359553,0.0,393.46399021749124,123.2234075738959,1.8474111129762605e-13
571,270.000757457635,0.0,393.46399021749124,123.46323275985642,1.9895196601282805e-13
572,269.7611451046963,0.0,393.46399021749124,123.70284511279513,1.9895196601282805e-13
573,269.5217453959006,0.0,393.46399021749124,123.94224482159082,1.8474111129762605e-13
574,269.28255814253674,0.0,393.46399021749124,124.18143207495469,1.8474111129762605e-13
575,269.04358315606095,0.0,393.46399021749124,124.42040706143048,1.8474111129762605e-13
576,268.8048202480969,0.0,393.46399021749124,124.65916996939455,2.2737367544323206e-13
577,268.56626923043535,0.0,393.46399021749124,124.8977209870561,2.1316282072803006e-13
578,268.3279299150341,0.0,393.46399021749124,125.13606030245737,1.9895196601282805e-13
579,268.0898021140178,0.0,393.46399021749124,125.37418810347366,2.1316282072803006e-13
580,267.85188563967796,0.0,393.46399021749124,125.61210457781351,2.2737367544323206e-13
581,267.6141803044725,0.0,393.46399021749124,125.84980991301897,2.1316282072803006e-13
582,267.3766859210259,0.0,393.46399021749124,126.08730429646559,2.5579538487363607e-13
583,267.1394023021288,0.0,393.46399021749124,126.32458791536263,1.9895196601282805e-13
584,266.9023292607382,0.0,393.46399021749124,126.56166095675326,2.2737367544323206e-13
585,266.6654666099769,0.0,393.46399021749124,126.79852360751461,2.4158453015843406e-13
586,266.4288141631335,0.0,393.46399021749124,127.03517605435796,2.1316282072803006e-13
587,266.19237173366247,0.0,393.46399021749124,127.27161848382899,2.1316282072803006e-13
588,265.9561391351837,0.0,393.46399021749124,127.5078510823077,1.7053025658242404e-13
589,265.7201161814827,0.0,393.46399021749124,127.74387403600875,1.9895196601282805e-13
590,265.48430268650986,0.0,393.46399021749124,127.97968753098158,1.9895196601282805e-13
591,265.248698464381,0.0,393.46399021749124,128.21529175311042,1.7053025658242404e-13
592,265.0133033293768,0.0,393.46399021749124,128.4506868881147,2.5579538487363607e-13
593,264.7781170959427,0.0,393.46399021749124,128.6858731215488,2.8421709430404007e-13
594,264.5431395786889,0.0,393.46399021749124,128.92085063880253,1.9895196601282805e-13
595,264.3083705923901,0.0,393.46399021749124,129.1556196251014,2.2737367544323206e-13
596,264.0738099519853,0.0,393.46399021749124,129.39018026550622,2.8421709430404007e-13
597,263.83945747257786,0.0,393.46399021749124,129.62453274491367,2.8421709430404007e-13
598,263.60531296943515,0.0,393.46399021749124,129.8586772480564,3.126388037344441e-13
599,263.37137625798846,0.0,393.46399021749124,130.09261395950313,3.410605131648481e-13
600,263.137647153833,0.0,393.46399021749124,130.3263430636586,3.410605131648481e-13
601,262.9041254727274,0.0,393.46399021749124,130.5598647447641,2.5579538487363607e-13
602,262.67081103059405,0.0,393.46399021749124,130.7931791868974,1.9895196601282805e-13
603,262.43770364351855,0.0,393.46399021749124,131.02628657397295,2.5579538487363607e-13
604,262.2048031277497,0.0,393.46399021749124,131.2591870897418,2.5579538487363607e-13
605,261.9721092996995,0.0,393.46399021749124,131.49188091779203,3.126388037344441e-13
606,261.7396219759428,0.0,393.46399021749124,131.7243682415487,2.2737367544323206e-13
607,261.50734097321714,0.0,393.46399021749124,131.95664924427433,2.2737367544323206e-13
608,261.27526610842284,0.0,393.46399021749124,132.18872410906863,2.2737367544323206e-13
609,261.04339719862264,0.0,393.46399021749124,132.42059301886883,2.2737367544323206e-13
610,260.8117340610417,0.0,393.46399021749124,132.65225615644974,1.9895196601282805e-13
611,260.58027651306725,0.0,393.46399021749124,132.8837137044242,1.9895196601282805e-13
612,260.34902437224866,0.0,393.46399021749124,133.11496584524278,1.9895196601282805e-13
613,260.11797745629724,0.0,393.46399021749124,133.34601276119417,1.7053025658242404e-13
614,259.88713558308604,0.0,393.46399021749124,133.57685463440538,1.7053025658242404e-13
615,259.6564985706498,0.0,393.46399021749124,133.80749164684167,1.9895196601282805e-13
616,259.4260662371845,0.0,393.46399021749124,134.03792398030697,2.2737367544323206e-13
617,259.19583840104787,0.0,393.46399021749124,134.26815181644363,2.5579538487363607e-13
618,258.96581488075856,0.0,393.46399021749124,134.49817533673297,2.8421709430404007e-13
619,258.73599549499625,0.0,393.46399021749124,134.72799472249523,2.2737367544323206e-13
620,258.5063800626017,0.0,393.46399021749124,134.95761015488986,3.126388037344441e-13
621,258.2769684025763,0.0,393.46399021749124,135.18702181491523,2.8421709430404007e-13
622,258.04776033408217,0.0,393.46399021749124,135.4162298834094,3.126388037344441e-13
623,257.81875567644187,0.0,393.46399021749124,135.64523454104963,2.5579538487363607e-13
624,257.58995424913826,0.0,393.46399021749124,135.87403596835327,2.8421709430404007e-13
625,257.36135587181445,0.0,393.46399021749124,136.10263434567707,2.8421709430404007e-13
626,257.13296036427363,0.0,393.46399021749124,136.33102985321796,3.410605131648481e-13
627,256.90476754647887,0.0,393.46399021749124,136.55922267101275,3.694822225952521e-13
628,256.67677723855303,0.0,393.46399021749124,136.78721297893867,4.547473508864641e-13
629,256.44898926077855,0.0,393.46399021749124,137.0150009567131,3.979039320256561e-13
630,256.2214034335974,0.0,393.46399021749124,137.24258678389424,3.979039320256561e-13
631,255.99401957761094,0.0,393.46399021749124,137.46997063988067,3.694822225952521e-13
632,255.76683751357967,0.0,393.46399021749124,137.6971527039119,3.410605131648481e-13
633,255.53985706242324,0.0,393.46399021749124,137.92413315506846,4.547473508864641e-13
634,255.3130780452201,0.0,393.46399021749124,138.15091217227163,4.831690603168681e-13
635,255.08650028320756,0.0,393.46399021749124,138.3774899342841,4.263256414560601e-13
636,254.86012359778158,0.0,393.46399021749124,138.60386661970995,2.8421709430404007e-13
637,254.63394781049664,0.0,393.46399021749124,138.83004240699492,3.126388037344441e-13
638,254.4079727430655,0.0,393.46399021749124,139.05601747442606,3.126388037344441e-13
639,254.18219821735923,0.0,393.46399021749124,139.28179200013236,3.410605131648481e-13
640,253.95662405540693,0.0,393.46399021749124,139.50736616208465,3.410605131648481e-13
641,253.73125007939564,0.0,393.46399021749124,139.732740138096,3.979039320256561e-13
642,253.5060761116702,0.0,393.46399021749124,139.9579141058215,4.547473508864641e-13
643,253.2811019747332,0.0,393.46399021749124,140.18288824275854,4.831690603168681e-13
644,253.05632749124456,0.0,393.46399021749124,140.40766272624717,4.831690603168681e-13
645,252.83175248402176,0.0,393.46399021749124,140.63223773346994,4.547473508864641e-13
646,252.60737677603947,0.0,393.46399021749124,140.8566134414522,4.263256414560601e-13
647,252.38320019042942,0.0,393.46399021749124,141.08079002706228,4.547473508864641e-13
648,252.1592225504803,0.0,393.46399021749124,141.30476766701133,3.979039320256561e-13
649,251.93544367963773,0.0,393.46399021749124,141.52854653785386,3.410605131648481e-13
650,251.71186340150385,0.0,393.46399021749124,141.75212681598776,3.694822225952521e-13
651,251.48848153983744,0.0,393.46399021749124,141.97550867765415,3.410605131648481e-13
652,251.26529791855373,0.0,393.46399021749124,142.19869229893789,3.694822225952521e-13
653,251.0423123617241,0.0,393.46399021749124,142.4216778557675,3.694822225952521e-13
654,250.81952469357617,0.0,393.46399021749124,142.64446552391547,3.979039320256561e-13
655,250.59693473849342,0.0,393.46399021749124,142.8670554789982,3.694822225952521e-13
656,250.37454232101533,0.0,393.46399021749124,143.0894478964763,3.694822225952521e-13
657,250.152347265837,0.0,393.46399021749124,143.31164295165462,3.694822225952521e-13
658,249.93034939780912,0.0,393.46399021749124,143.5336408196825,3.694822225952521e-13
659,249.70854854193783,0.0,393.46399021749124,143.75544167555378,3.694822225952521e-13
660,249.48694452338452,0.0,393.46399021749124,143.97704569410712,3.979039320256561e-13
661,249.26553716746585,0.0,393.46399021749124,144.1984530500258,3.979039320256561e-13
662,249.0443262996534,0.0,393.46399021749124,144.41966391783816,3.126388037344441e-13
663,248.82331174557362,0.0,393.46399021749124,144.6406784719179,2.8421709430404007e-13
664,248.60249333100785,0.0,393.46399021749124,144.86149688648368,2.8421709430404007e-13
665,248.38187088189184,0.0,393.46399021749124,145.08211933559966,2.5579538487363607e-13
666,248.16144422431603,0.0,393.46399021749124,145.3025459931755,2.8421709430404007e-13
667,247.94121318452503,0.0,393.46399021749124,145.52277703296653,3.126388037344441e-13
668,247.7211775889177,0.0,393.46399021749124,145.74281262857386,3.126388037344441e-13
669,247.50133726404698,0.0,393.46399021749124,145.9626529534446,3.410605131648481e-13
670,247.28169203661972,0.0,393.46399021749124,146.1822981808719,3.694822225952521e-13
671,247.06224173349656,0.0,393.46399021749124,146.40174848399502,3.410605131648481e-13
672,246.8429861816918,0.0,393.46399021749124,146.62100403579973,2.8421709430404007e-13
673,246.62392520837327,0.0,393.46399021749124,146.84006500911832,3.410605131648481e-13
674,246.40505864086214,0.0,393.46399021749124,147.0589315766295,3.979039320256561e-13
675,246.18638630663284,0.0,393.46399021749124,147.27760391085877,3.694822225952521e-13
676,245.96790803331294,0.0,393.46399021749124,147.49608218417865,3.410605131648481e-13
677,245.74962364868296,0.0,393.46399021749124,147.71436656880857,2.8421709430404007e-13
678,245.53153298067622,0.0,393.46399021749124,147.93245723681537,3.410605131648481e-13
679,245.31363585737878,0.0,393.46399021749124,148.1503543601128,3.410605131648481e-13
680,245.09593210702926,0.0,393.46399021749124,148.36805811046233,3.410605131648481e-13
681,244.87842155801874,0.0,393.46399021749124,148.58556865947287,3.694822225952521e-13
682,244.6611040388905,0.0,393.46399021749124,148.80288617860109,3.410605131648481e-13
683,244.4439793783401,0.0,393.46399021749124,149.02001083915144,2.8421709430404007e-13
684,244.22704740521505,0.0,393.46399021749124,149.23694281227648,2.8421709430404007e-13
685,244.01030794851474,0.0,393.46399021749124,149.45368226897673,2.2737367544323206e-13
686,243.79376083739038,0.0,393.46399021749124,149.67022938010118,3.126388037344441e-13
687,243.57740590114474,0.0,393.46399021749124,149.8865843163468,3.126388037344441e-13
688,243.36124296923208,0.0,393.46399021749124,150.10274724825948,3.126388037344441e-13
689,243.14527187125805,0.0,393.46399021749124,150.31871834623348,2.8421709430404007e-13
690,242.92949243697947,0.0,393.46399021749124,150.53449778051205,2.8421709430404007e-13
691,242.7139044963043,0.0,393.46399021749124,150.75008572118716,2.2737367544323206e-13
692,242.49850787929137,0.0,393.46399021749124,150.96548233820013,2.5579538487363607e-13
693,242.2833024161504,0.0,393.46399021749124,151.18068780134107,2.2737367544323206e-13
694,242.06828793724176,0.0,393.46399021749124,151.3957022802497,2.2737367544323206e-13
695,241.85346427307633,0.0,393.46399021749124,151.61052594441503,1.1368683772161603e-13
696,241.63883125431548,0.0,393.46399021749124,151.8251589631759,1.4210854715202004e-13
697,241.4243887117708,0.0,393.46399021749124,152.03960150572055,1.1368683772161603e-13
698,241.21013647640405,0.0,393.46399021749124,152.25385374108737,1.7053025658242404e-13
699,240.99607437932698,0.0,393.46399021749124,152.46791583816443,1.7053025658242404e-13
700,240.78220225180124,0.0,393.46399021749124,152.68178796569015,1.4210854715202004e-13
701,240.56851992523826,0.0,393.46399021749124,152.89547029225312,1.4210854715202004e-13
702,240.35502723119902,0.0,393.46399021749124,153.10896298629245,2.2737367544323206e-13
703,240.14172400139398,0.0,393.46399021749124,153.3222662160974,1.4210854715202004e-13
704,239.92861006768305,0.0,393.46399021749124,153.53538014980836,1.7053025658242404e-13
705,239.71568526207523,0.0,393.46399021749124,153.74830495541622,1.9895196601282805e-13
706,239.50294941672868,0.0,393.46399021749124,153.9610408007628,2.2737367544323206e-13
707,239.29040236395048,0.0,393.46399021749124,154.17358785354102,2.5579538487363607e-13
708,239.07804393619654,0.0,393.46399021749124,154.3859462812949,1.9895196601282805e-13
709,238.86587396607146,0.0,393.46399021749124,154.59811625142004,2.5579538487363607e-13
710,238.6538922863284,0.0,393.46399021749124,154.81009793116309,2.2737367544323206e-13
711,238.4420987298689,0.0,393.46399021749124,155.0218914876226,2.5579538487363607e-13
712,238.23049312974285,0.0,393.46399021749124,155.23349708774865,2.5579538487363607e-13
713,238.0190753191483,0.0,393.46399021749124,155.44491489834323,2.8421709430404007e-13
714,237.80784513143126,0.0,393.46399021749124,155.65614508606026,2.8421709430404007e-13
715,237.59680240008572,0.0,393.46399021749124,155.86718781740586,3.410605131648481e-13
716,237.38594695875335,0.0,393.46399021749124,156.07804325873826,3.694822225952521e-13
717,237.17527864122357,0.0,393.46399021749124,156.288711576268,3.410605131648481e-13
718,236.9647972814332,0.0,393.46399021749124,156.4991929360584,3.410605131648481e-13
719,236.75450271346642,0.0,393.46399021749124,156.7094875040252,3.694822225952521e-13
720,236.54439477155478,0.0,393.46399021749124,156.9195954459368,3.410605131648481e-13
721,236.33447329007683,0.0,393.46399021749124,157.12951692741478,3.694822225952521e-13
722,236.12473810355814,0.0,393.46399021749124,157.33925211393347,3.694822225952521e-13
723,235.91518904667112,0.0,393.46399021749124,157.54880117082055,4.263256414560601e-13
724,235.7058259542349,0.0,393.46399021749124,157.75816426325676,4.263256414560601e-13
725,235.4966486612152,0.0,393.46399021749124,157.96734155627644,3.979039320256561e-13
726,235.28765700272425,0.0,393.46399021749124,158.1763332147674,3.979039320256561e-13
727,235.07885081402046,0.0,393.46399021749124,158.38513940347121,4.263256414560601e-13
728,234.87022993050863,0.0,393.46399021749124,158.59376028698307,4.547473508864641e-13
729,234.66179418773953,0.0,393.46399021749124,158.80219602975222,5.115907697472721e-13
730,234.45354342140985,0.0,393.46399021749124,159.01044679608185,4.547473508864641e-13
731,234.24547746736218,0.0,393.46399021749124,159.21851275012952,4.547473508864641e-13
732,234.03759616158467,0.0,393.46399021749124,159.4263940559071,5.400124791776761e-13
733,233.82989934021117,0.0,393.46399021749124,159.6340908772807,6.252776074688882e-13
734,233.6223868395208,0.0,393.46399021749124,159.84160337797104,5.968558980384842e-13
735,233.41505849593807,0.0,393.46399021749124,160.0489317215538,6.252776074688882e-13
736,233.2079141460326,0.0,393.46399021749124,160.25607607145926,6.252776074688882e-13
737,233.00095362651916,0.0,393.46399021749124,160.46303659097273,6.536993168992922e-13
738,232.79417677425727,0.0,393.46399021749124,160.66981344323463,6.536993168992922e-13
739,232.58758342625137,0.0,393.46399021749124,160.87640679124056,6.821210263296962e-13
740,232.3811734196504,0.0,393.46399021749124,161.08281679784147,6.252776074688882e-13
741,232.17494659174798,0.0,393.46399021749124,161.28904362574394,6.821210263296962e-13
742,231.96890277998202,0.0,393.46399021749124,161.49508743750985,6.252776074688882e-13
743,231.76304182193473,0.0,393.46399021749124,161.70094839555713,6.252776074688882e-13
744,231.55736355533247,0.0,393.46399021749124,161.90662666215937,5.968558980384842e-13
745,231.35186781804558,0.0,393.46399021749124,162.11212239944632,6.536993168992922e-13
746,231.1465544480883,0.0,393.46399021749124,162.3174357694036,6.536993168992922e-13
747,230.9414232836186,0.0,393.46399021749124,162.5225669338733,6.536993168992922e-13
748,230.73647416293812,0.0,393.46399021749124,162.7275160545538,6.821210263296962e-13
749,230.531706924492,0.0,393.46399021749124,162.9322832929999,6.536993168992922e-13
750,230.3271214068687,0.0,393.46399021749124,163.13686881062324,7.105427357601002e-13
751,230.12271744879996,0.0,393.46399021749124,163.341272768692,7.105427357601002e-13
752,229.91849488916063,0.0,393.46399021749124,163.5454953283313,6.821210263296962e-13
753,229.71445356696856,0.0,393.46399021749124,163.7495366505234,7.105427357601002e-13
754,229.51059332138445,0.0,393.46399021749124,163.95339689610753,7.389644451905042e-13
755,229.30691399171172,0.0,393.46399021749124,164.15707622578023,7.105427357601002e-13
756,229.1034154173965,0.0,393.46399021749124,164.36057480009546,7.105427357601002e-13
757,228.90009743802722,0.0,393.46399021749124,164.5638927794647,6.821210263296962e-13
758,228.69695989333485,0.0,393.46399021749124,164.76703032415713,7.389644451905042e-13
759,228.49400262319247,0.0,393.46399021749124,164.9699875942995,7.389644451905042e-13
760,228.29122546761536,0.0,393.46399021749124,165.17276474987665,7.673861546209082e-13
761,228.0886282667607,0.0,393.46399021749124,165.3753619507313,7.673861546209082e-13
762,227.88621086092758,0.0,393.46399021749124,165.5777793565645,8.242295734817162e-13
763,227.68397309055672,0.0,393.46399021749124,165.78001712693538,8.526512829121202e-13
764,227.48191479623054,0.0,393.46399021749124,165.98207542126158,8.810729923425242e-13
765,227.28003581867293,0.0,393.46399021749124,166.1839543988192,8.810729923425242e-13
766,227.07833599874908,0.0,393.46399021749124,166.385654218743,8.526512829121202e-13
767,226.87681517746546,0.0,393.46399021749124,166.58717504002666,8.810729923425242e-13
768,226.67547319596957,0.0,393.46399021749124,166.78851702152252,8.526512829121202e-13
769,226.47430989554994,0.0,393.46399021749124,166.98968032194216,8.526512829121202e-13
770,226.2733251176359,0.0,393.46399021749124,167.19066509985618,8.242295734817162e-13
771,226.07251870379756,0.0,393.46399021749124,167.39147151369454,8.526512829121202e-13
772,225.87189049574562,0.0,393.46399021749124,167.59209972174648,8.526512829121202e-13
773,225.67144033533117,0.0,393.46399021749124,167.7925498821609,8.242295734817162e-13
774,225.4711680645458,0.0,393.46399021749124,167.99282215294627,8.242295734817162e-13
775,225.27107352552116,0.0,393.46399021749124,168.19291669197094,8.526512829121202e-13
776,225.07115656052912,0.0,393.46399021749124,168.39283365696292,7.958078640513122e-13
777,224.87141701198152,0.0,393.46399021749124,168.5925732055105,7.673861546209082e-13
778,224.67185472242994,0.0,393.46399021749124,168.7921354950621,7.958078640513122e-13
779,224.47246953456582,0.0,393.46399021749124,168.99152068292625,8.242295734817162e-13
780,224.27326129122014,0.0,393.46399021749124,169.19072892627193,8.242295734817162e-13
781,224.07422983536335,0.0,393.46399021749124,169.38976038212877,8.810729923425242e-13
782,223.8753750101053,0.0,393.46399021749124,169.58861520738688,9.379164112033322e-13
783,223.67669665869505,0.0,393.46399021749124,169.78729355879713,9.379164112033322e-13
784,223.4781946245207,0.0,393.46399021749124,169.98579559297139,8.526512829121202e-13
785,223.27986875110952,0.0,393.46399021749124,170.1841214663825,7.673861546209082e-13
786,223.0817188821274,0.0,393.46399021749124,170.3822713353646,7.673861546209082e-13
787,222.88374486137917,0.0,393.46399021749124,170.58024535611293,8.526512829121202e-13
788,222.68594653280815,0.0,393.46399021749124,170.77804368468392,8.242295734817162e-13
789,222.48832374049624,0.0,393.46399021749124,170.97566647699583,8.242295734817162e-13
790,222.29087632866364,0.0,393.46399021749124,171.17311388882842,8.242295734817162e-13
791,222.09360414166886,0.0,393.46399021749124,171.37038607582318,7.958078640513122e-13
792,221.89650702400846,0.0,393.46399021749124,171.5674831934836,8.242295734817162e-13
793,221.69958482031706,0.0,393.46399021749124,171.76440539717495,7.673861546209082e-13
794,221.50283737536716,0.0,393.46399021749124,171.96115284212482,7.389644451905042e-13
795,221.30626453406896,0.0,393.46399021749124,172.15772568342302,7.389644451905042e-13
