t,A_T0,A_T1,A_T2,B_T0,B_T1,B_T2,C_T0,C_T1,C_T2,A_u0,A_u1,A_u2,B_u0,B_u1,B_u2,C_u0,C_u1,C_u2
515,6.794874642821212,6.794856200455199,6.794837758089187,6.794837824551521,6.7948562004552056,6.794874576358893,28.307009410702193,8.78566834864046,3.227852160363335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,6.76098414663781,6.760966713772698,6.760949280907586,6.760949343731895,6.760966713772704,6.760984083813516,29.506838713054933,9.436543720092079,3.4882580037703197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,6.727262730232592,6.727246251610174,6.727229772987757,6.727229832373179,6.72724625161018,6.727262670847184,30.673373041209537,10.092057535015591,3.7667911702724095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,6.693709547567518,6.693693970954318,6.693678394341121,6.693678450475895,6.693693970954325,6.693709491432756,31.808665665740598,10.750970528057435,4.062690169290716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,6.660323756974658,6.660309032996367,6.660294309018077,6.660294362080139,6.6603090329963734,6.660323703912609,32.91459581077617,11.41223719003577,4.375173538603303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,6.627104521126168,6.627090603111132,6.627076685096097,6.62707673525364,6.627090603111138,6.6271044709686375,33.99288782046777,12.074975870075647,4.70345057704632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,6.5940510070048495,6.594037850836135,6.594024694667423,6.5940247420794345,6.594037850836141,6.59405095959285,35.045127788886,12.738443489237682,5.046730002289545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,6.561162385875296,6.56114994985085,6.561137513826405,6.561137558643171,6.561149949850855,6.561162341058542,36.0727780216137,13.402014154365943,5.404226876688614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,6.528437833255577,6.528426077956038,6.528414322656499,6.528414365020079,6.528426077956043,6.528437790892009,37.07718964176401,14.06516107058731,5.775168090054534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,6.495876528889448,6.495865417053197,6.4958543052169455,6.495854345261622,6.495865417053202,6.495876488844783,38.05961360610383,14.727441243679957,6.158796642442123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,6.463477656719058,6.463467153124109,6.463456649529158,6.463456687381864,6.463467153124114,6.463477618866365,36.7090003579606,15.388482542002942,6.554374931439837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,6.431240404858136,6.431230476210488,6.431220547562838,6.431220583343557,6.431230476210493,6.431240369077431,35.465204390373046,15.93293886386598,6.961187215842387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,6.399163965565629,6.399154580393732,6.399145195221835,6.3991452290439845,6.399154580393737,6.399163931743493,34.31657854825131,16.378865154549654,7.372818392259789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,6.367247535219775,6.367238663774777,6.367229792329777,6.367229824300566,6.36723866377478,6.367247503249,33.25301146496021,16.74153121170327,7.784102752953382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,6.3354903142926,6.335481928454042,6.335473542615484,6.335473572836251,6.335481928454046,6.335490284071846,32.265704933276034,17.03385126663866,8.190917033403318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,6.303891507324805,6.303883580511492,6.303875653698179,6.303875682264717,6.303883580511496,6.303891478758279,31.346984834581495,17.26674730725713,8.590006160005673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,6.272450322901041,6.272442829986783,6.272435337072524,6.272435364075384,6.272442829986787,6.272450295898194,30.490140492988104,17.449456362259742,8.978836611559649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,6.241165973625546,6.241158890859514,6.24115180809348,6.241151833618254,6.241158890859517,6.241165948100785,29.689288110497053,17.589790390018695,9.35547309505612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,6.2100376760981355,6.210030981029576,6.210024285961015,6.2100243100886106,6.21003098102958,6.210037651970554,28.93925460709953,17.694356082338096,9.71847490163822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,6.179064650890531,6.179058322297604,6.1790519937046735,6.179052016511571,6.179058322297608,6.1790646280836485,28.23547875462871,17.768740765807276,10.066808871218628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,6.148246122523007,6.148240140345515,6.148234158168021,6.148234179726511,6.148240140345519,6.14824610096453,27.573926971069547,17.81766962983346,10.399776369960527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,6.11758131944135,6.117575664717156,6.11757000999296,6.117570030371378,6.11757566471716,6.1175812990629455,26.951021546324622,17.845138703909367,10.716952087068542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,6.087069473994122,6.08706412879904,6.087058783603954,6.087058802866896,6.087064128799043,6.087069454731193,26.363579412470376,17.85452732453909,11.018132797431806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,6.056709822410197,6.056704769801177,6.056699717192154,6.056699735400678,6.056704769801181,6.056709804201685,25.8087598609157,17.848693255324925,11.30329452420464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,6.02650160477659,6.026496828738014,6.026492052699434,6.026492069911258,6.026496828738018,6.026501587564778,25.28401985370993,17.830053135781117,11.57255677851176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,5.996444065016535,5.996439550409449,5.996435035802361,5.996435052072041,5.996439550409453,5.996444048746865,24.787075783405612,17.800650521762847,11.826152758984357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,5.966536450867829,5.966532183381959,5.966527915896088,5.966527931275196,5.966532183381963,5.96653643548873,24.31587071116924,17.762213431372174,12.064404567572073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,5.936778013861422,5.936773979969812,5.936769946078199,5.936769960615484,5.936773979969815,5.936777999324145,23.868546261161733,17.716203015009903,12.287702644940197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,5.907168009300237,5.90716419621637,5.907160383132501,5.907160396874041,5.907164196216374,5.907167995558705,23.44341847473387,17.6638547185797,12.496488752900499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,5.8777056962382295,5.8777020918754985,5.877698487512767,5.877698500502121,5.877702091875502,5.877705683248883,23.038957034213325,17.606213097696187,12.691241936247314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,5.848390337459657,5.848386930393055,5.848383523326452,5.8483835356047935,5.848386930393058,5.848390325181323,22.65376735597164,17.54416126216232,12.872466985045268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,5.819221199458572,5.819217978888474,5.819214758318377,5.819214769924625,5.819217978888478,5.819221187852331,22.28657512856464,17.478445778940085,13.04068499335107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,5.790197552418516,5.790194508136451,5.790191463854386,5.790191474825329,5.790194508136454,5.790197541447579,21.936212936164623,17.40969773409385,13.196425673671705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,5.761318670192416,5.761315792548704,5.761312914904992,5.761312925275406,5.761315792548707,5.761318659822009,21.60160866204596,17.338450546144042,13.340221139959741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,5.732583830282674,5.732581110155839,5.732578390029005,5.7325783998317625,5.732581110155842,5.732583820479923,21.281775413067773,17.265155031891773,13.4726009171414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,5.7039923138214395,5.7039897425893,5.703987171357162,5.7039871806233355,5.703989742589304,5.703992304555273,20.975802745205947,17.19019214849163,13.594087973347978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,5.675543405551072,5.675540975063409,5.675538544575748,5.675538553334708,5.675540975063413,5.6755433967921185,20.6828490033093,17.113883770186735,13.70519560326164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,5.647236393804773,5.647234096357496,5.64723179891022,5.647231807189732,5.6472340963575,5.647236385525269,20.402134616312598,17.036501802838654,13.806425018210359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,5.619070570487394,5.619068398798119,5.619066227108846,5.6190662349351514,5.619068398798123,5.619070562661095,20.132936212910693,16.95827589262965,13.898263521630149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,5.5910452310564045,5.591043178241373,5.591041125426341,5.591041132824249,5.591043178241376,5.5910452236585035,19.874581442842526,16.879399945771375,13.981183167911858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,5.563159674503027,5.563157734055283,5.563155793607537,5.563155800600498,5.563157734055286,5.563159667510074,19.62644440600798,16.800037642609652,14.055639819019769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,5.535413203333527,5.535411369102292,5.5354095348710555,5.5354095414812345,5.535411369102295,5.535413196723355,19.387941606116556,16.720327101229152,14.122072527079304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,5.507805123550652,5.507803389721831,5.50780165589301,5.50780166214136,5.507803389721834,5.507805117302309,19.158528357843068,16.640384821738603,14.180903182777975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,5.480334744635226,5.480333105712979,5.48033146679073,5.480331472697058,5.480333105712982,5.480334738728906,18.93769558687962,16.56030902218397,14.232536379242868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,5.453001379527888,5.452999830317204,5.452998281106518,5.452998286689545,5.452999830317207,5.453001373944868,18.72496697111055,16.48018245992459,14.277359449332975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,5.425804344610962,5.425802880201196,5.42580141579143,5.4258014210688525,5.4258028802012,5.425804339333547,18.519896378639377,16.400074817834174,14.315742641255445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,5.398742959690481,5.3987415754397885,5.398740191189096,5.398740196177643,5.398741575439792,5.398742954701942,18.3220655647684,16.320044722447868,14.348039403283913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,5.371816547978329,5.371815239498951,5.371813931019573,5.371813935735057,5.371815239498955,5.371816543262854,18.131082095445443,16.24014145082382,14.374586753295944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,5.345024436074528,5.3450231992188835,5.34502196236324,5.345021966820607,5.345023199218887,5.345024431617169,17.946577469294667,16.160406374131774,14.395705713000124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,5.318365953949645,5.3183647847971836,5.318363615644723,5.3183636198581015,5.318364784797187,5.318365949736274,17.768205414263406,16.080874178575822,14.411701790213792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,5.291840434927327,5.291839329772102,5.291838224616878,5.291838228599624,5.291839329772105,5.291840430944588,17.595640338249037,16.001573897995154,14.422865495483446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,5.26544721566696,5.265446171005881,5.2654451263448045,5.265445130109542,5.265446171005885,5.265447211902229,17.428575915908198,15.922529787189541,14.429472881798853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,5.239185636146447,5.239184648668179,5.2391836611899105,5.239183664748574,5.239184648668182,5.239185632587791,17.266723796269943,15.843762060536115,14.431786098212683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,5.2130550396451065,5.213054106219567,5.213053172794027,5.213053176157897,5.2130541062195705,5.213055036281245,17.109812417838395,15.765287516674848,14.430053949902684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,5.187054772726682,5.187053890395124,5.1870530080635655,5.187053011243305,5.187053890395128,5.187054769546951,16.957585919632972,15.687120066835476,14.42451245865559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,5.161184185222465,5.1611833511881,5.161182517153734,5.161182520159421,5.161183351188104,5.161184182216788,16.80980313812084,15.609271181668197,14.415385418955763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,5.135442630214539,5.135441841833668,5.135441053452796,5.135441056293957,5.135441841833671,5.135442627373387,16.66623668128555,15.531750269148095,14.402884945864685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,5.109829464019118,5.109828718792753,5.109827973566388,5.109827976252029,5.109828718792756,5.109829461333485,16.526672072180393,15.454564994184478,14.387212011711524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,5.084344046170001,5.084343341735944,5.084342637301888,5.084342639840522,5.084343341735948,5.084344043631375,16.390906955262842,15.377721548926571,14.368556969307027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,5.058985739402132,5.058985073527489,5.058984407652846,5.0589844100525205,5.058985073527492,5.058985737002466,16.258750359620635,15.301224881370153,14.347100059965513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,5.033753909635261,5.0337532802093605,5.033752650783461,5.033752653051781,5.033753280209364,5.033753907366949,16.130022013900835,15.225078888696824,14.323011905092022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,5.008647925957708,5.008647330985413,5.008646736013119,5.0086467381572755,5.008647330985416,5.008647923813559,16.004551708357134,15.149286580785553,14.29645398047964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,4.983667160610222,4.983666598205607,4.983666035800993,4.983666037827782,4.98366659820561,4.98366715858344,15.88217869995231,15.073850218497132,14.267579072779476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,4.958810988969952,4.958810457350323,4.9588099257306935,4.95880992764654,4.958810457350325,4.958810987054113,15.76275115690402,14.998771430622622,14.236531717864041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,4.9340787895345,4.934078287014743,4.934077784494987,4.934077786305963,4.934078287014746,4.934078787723531,15.64612563945338,14.924051312786647,14.203448621013708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,4.909469943906081,4.909469468893323,4.909468993880565,4.9094689955924125,4.909469468893326,4.9094699421942405,15.532166613975798,14.849690511088854,14.16845905902343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,4.884983836775768,4.8849833877643265,4.884982938752886,4.88498294037103,4.884983387764329,4.88498383515763,15.420745997849705,14.775689292837553,14.131685264460105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,4.860619855907839,4.860619431474451,4.8606190070410635,4.860619008570634,4.860619431474453,4.860619854378275,15.311742732757368,14.70204760636647,14.09324279240544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,4.83637739212421,4.836376990923519,4.836376589722828,4.836376591168674,4.8363769909235215,4.836377390678372,15.20504238431835,14.628765131618447,14.05324087009993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,4.812255839288965,4.812255460049255,4.812255080809546,4.812255082176248,4.812255460049258,4.81225583792227,15.10053676615485,14.555841322920246,14.011782729964514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,4.788254594292963,4.788254235812131,4.788253877331301,4.788253878623192,4.788254235812134,4.788254593001079,14.998123586663096,14.483275445152909,13.968965926521351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,4.764373057038546,4.764372718180291,4.764372379322037,4.764372380543212,4.764372718180294,4.764373055817378,14.897706116919304,14.411066604336387,13.924882637766414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,4.740610630424333,4.74061031011455,4.740609989804768,4.740609990959099,4.740610310114553,4.74061062927001,14.799192878285453,14.339213773490004,13.879619951567124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,4.716966720330089,4.716966417553469,4.7169661147768505,4.716966115867995,4.716966417553472,4.716966719238951,14.702497348401529,14.267715814497457,13.833260137669676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,4.693440735601692,4.693440449398502,4.693440163195314,4.693440164226732,4.693440449398505,4.693440734570281,14.60753768435899,14.196571496592622,13.785880905904998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,4.670032088036179,4.670031817499221,4.670031546962264,4.670031547937224,4.670031817499224,4.670032087061225,14.514236461946883,14.125779511987421,13.737555651180653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,4.646740192366875,4.646739936638608,4.6467396809103425,4.646739681831935,4.64673993663861,4.6467401914452875,14.422520429948655,14.055338489082587,13.68835368583986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,4.623564466248604,4.623564224518429,4.623563982788254,4.623563983659401,4.623564224518431,4.623564465377464,14.332320278545525,13.985247003634163,13.63834045995884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,4.6005043302429875,4.600504101744673,4.60050387324636,4.600503874069822,4.600504101744676,4.600504329419532,14.243570420952585,13.915503588191086,13.58757777014104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,4.577559207803811,4.5775589918130715,4.5775587758223315,4.577558776600719,4.577558991813074,4.5775592070254305,14.156208787477244,13.846106740070562,13.536123957351878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,4.554728525262487,4.55472832109468,4.5547281169268725,4.554728117662652,4.554728321094682,4.5547285245267135,14.070176631247326,13.777054928096764,13.484034094321153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,4.53201171181358,4.532011518821541,4.532011325829501,4.532011326525005,4.532011518821544,4.532011711118083,13.985418344908494,13.708346598293666,13.431360163022655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,4.509408199500428,4.509408017072415,4.509407834644401,4.509407835301835,4.509408017072418,4.509408198843001,13.901881287638547,13.639980178693339,13.37815122272209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,4.486917423200824,4.486917250758581,4.486917078316338,4.486917078937786,4.486917250758584,4.486917422579383,13.819515621869845,13.571954083396179,13.32445356906559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,4.464538820612784,4.46453865760971,4.464538494606636,4.464538495194066,4.464538657609713,4.464538820025361,13.738274159151246,13.504266715998474,13.270310884662013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,4.442271832240396,4.442271678159807,4.442271524079219,4.442271524634495,4.44227167815981,4.442271831685127,13.658112214617795,13.43691647248493,13.215764381593171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,4.42011590137973,4.420115755733227,4.420115610086724,4.420115610611606,4.42011575573323,4.420115900854856,13.578987469570386,13.369901743668702,13.16085293626721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,4.398070474104839,4.398070336430755,4.398070198756671,4.398070199252822,4.398070336430758,4.398070473608695,13.500859841698935,13.303220917248781,13.105613217011772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,4.37613499925382,4.37613486911576,4.3761347389777,4.376134739446693,4.376134869115763,4.376134998784835,13.423691362511676,13.236872379543746,13.050079804785288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,4.3543089284149605,4.354308805400417,4.354308682385872,4.354308682829194,4.35430880540042,4.354308927971647,13.347446061559978,13.170854516951863,12.994285307367024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,4.332591715912952,4.332591599631996,4.332591483351038,4.332591483770094,4.332591599631998,4.332591715493904,13.272089857073148,13.105165717179757,12.938260467369213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,4.310982818795174,4.310982708879222,4.3109825989632675,4.310982599359385,4.310982708879224,4.310982818399064,13.197590452640783,13.039804370275386,12.882034264397927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,4.289481696818057,4.2894815929187,4.289481489019341,4.2894814893937765,4.289481592918702,4.289481696443629,13.123917239601955,12.974768869495529,12.825634011673245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,4.26808781243351,4.268087714221412,4.268087616009311,4.268087616363251,4.268087714221414,4.268087812079579,13.051041204820567,12.910057612033349,12.769085447403771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,4.246800630775425,4.246800537939276,4.246800445103123,4.246800445437689,4.2468005379392775,4.246800630440869,12.97893484354513,12.845668999627636,12.71241282119569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,4.225619619646246,4.225619531891776,4.225619444137301,4.225619444453554,4.225619531891778,4.225619619330003,12.907572077068725,12.781601439072015,12.65563897576223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,4.204544249503612,4.204544166552658,4.2045440836017,4.204544083900641,4.20454416655266,4.2045442492046785,12.836928174921463,12.717853342639575,12.59878542418587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,4.183573993447062,4.183573915036691,4.183573836626314,4.183573836908892,4.183573915036693,4.183573993164493,12.766979681343086,12.654423128436012,12.541872422972459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,4.162708327204827,4.162708253086494,4.162708178968156,4.162708179235266,4.162708253086496,4.162708326937725,12.697704345797913,12.591309220692299,12.484919041124067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,4.141946729120665,4.141946659059433,4.141946588998195,4.141946589250684,4.1419466590594345,4.1419467288681835,12.62908105730781,12.528510050006297,12.427943225445482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,4.121288680140784,4.121288613914574,4.1212885476883585,4.121288547927026,4.121288613914576,4.121288679902124,12.561089782391686,12.466024053541162,12.370961862287949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,4.100733663800824,4.100733601199714,4.100733538598598,4.100733538824202,4.100733601199716,4.100733663575228,12.493711506411932,12.403849675187276,12.313990835923072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,4.080281166212905,4.080281107038464,4.080281047864017,4.080281048077271,4.0802811070384655,4.080281165999658,12.426928178139496,12.341985365693338,12.25704508372947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,4.059930676052746,4.059930620117404,4.059930564182057,4.059930564383638,4.059930620117406,4.059930675851172,12.3607226573599,12.280429582771404,12.200138648365147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,4.0396816845468475,4.039681631673302,4.039681578799752,4.039681578990299,4.039681631673304,4.0396816843563075,12.29507866535242,12.219180791179935,12.143284727089279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,4.019533685459738,4.019533635480393,4.019533585501042,4.01953358568116,4.019533635480394,4.019533685279629,12.229980738084077,12.15823746278825,12.08649571838833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,3.9994861750812896,3.999486127837721,3.9994860805941475,3.999486080764406,3.999486127837722,3.999486174911039,12.165414181968913,12.09759807662531,12.02978326605316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,3.979538652214095,3.9795386075565515,3.979538562899004,3.979538563059943,3.979538607556553,3.979538652053164,12.101365032051348,12.037261118915263,11.973158300845865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,3.959690618160912,3.9596905759478394,3.959690533734763,3.9596905338868926,3.9596905759478407,3.95969061800879,12.037820012480271,11.977225083101807,11.916631079887612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,3.9399415767121675,3.93994153680976,3.939941496907349,3.9399414970511515,3.9399415368097612,3.9399415765683723,11.974766499147911,11.91748846986316,11.860211223891662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,3.9202910341335295,3.920290996415306,3.920290958697079,3.9202909588330104,3.920290996415307,3.920291033997606,11.912192484374545,11.858049787119073,11.803907752359091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,3.9007384991535425,3.9007384634999442,3.9007384278463433,3.900738427974834,3.9007384634999456,3.9007384990250586,11.850086543526636,11.79890755003117,11.747729116848294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,3.8812834829513205,3.881283449249334,3.8812834155473452,3.8812834156688023,3.8812834492493353,3.8812834828298697,11.788437803462257,11.740060280997673,11.691683232423406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,3.8619254991443075,3.8619254672871053,3.861925435429901,3.8619254355447095,3.8619254672871066,3.8619254990295047,11.727235912703485,11.681506509643373,11.635777507381022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,3.8426640637760987,3.8426640336627007,3.8426640035493005,3.842664003657825,3.842664033662702,3.84266406366758,11.66647101324101,11.623244772805648,11.580018871349244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,3.8234986953043233,3.8234986668392765,3.823498638374228,3.823498638476812,3.823498666839278,3.823498695201745,11.606133713881414,11.565273614517148,11.524413801847933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,3.8044289145885872,3.8044288876816643,3.8044288607747396,3.8044288608717087,3.8044288876816656,3.804428914491624,11.546215065052495,11.50759158598568,11.468968349394245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,3.7854542448784794,3.7854542194443916,3.7854541940103017,3.7854541941019635,3.785454219444393,3.785454244786824,11.486706534986714,11.450197245571763,11.413688161232937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,3.766574211801637,3.766574187759764,3.7665741637178893,3.766574163804534,3.7665741877597654,3.7665742117149987,11.427599987207198,11.393089158764248,11.358578503766603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,3.747788343351872,3.7477883206260065,3.747788297900139,3.747788297982041,3.747788320626008,3.747788343269976,11.3688876592449,11.336265898154297,11.303644283756904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,3.729096169877356,3.7290961483954623,3.7290961269135665,3.7290961269909855,3.7290961483954637,3.7290961697999427,11.310562142519439,11.279726043408045,11.24889006836399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,3.7104972240688663,3.7104972037628516,3.7104971834568348,3.7104971835300162,3.710497203762853,3.7104972239956906,11.25261636331989,11.223468181238133,11.194320104087641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,3.6919910409480914,3.6919910217535903,3.691991002559087,3.6919910026282627,3.6919910217535916,3.6919910408789214,11.195043564825212,11.167490905374336,11.139938334670191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,3.673577157855994,3.6735771397121644,3.6735771215683326,3.6735771216337216,3.6735771397121657,3.6735771577906102,11.137837290107392,11.111792816533455,11.085748418018012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,3.6552551144412333,3.6552550972905635,3.6552550801398915,3.655255080201701,3.655255097290565,3.6552551143794285,11.08099136606346,11.0563725223886,11.031753742195255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
